"","V1","V2"
"945",11.8725676,46.4950144
"946",11.8728036,46.4950365
"947",11.8730718,46.4950162
"948",11.8436319,46.4882872
"949",11.8437096,46.488364
"950",11.8438771,46.488422
"951",11.8441787,46.4883906
"952",11.7602829,46.5517344
"953",11.7606483,46.5520343
"954",11.7610573,46.5522443
"955",11.7611287,46.5524271
"956",11.7613548,46.552689
"957",11.7616033,46.5529428
"958",11.760578,46.5512797
"959",11.7610998,46.5518213
"960",11.7613226,46.5520057
"961",11.7614968,46.5521068
"962",11.8689547,46.4986476
"963",11.8684707,46.4982649
"964",11.8719114,46.497539
"965",11.8719731,46.4972672
"966",11.878125,46.5452881
"967",11.8771862,46.5452371
"968",11.8730718,46.4950162
"969",11.8732408,46.4951842
"970",11.8734179,46.4952998
"971",11.7589843,46.5508051
"972",11.7590334,46.550752
"973",11.7592043,46.5505673
"974",11.7593505,46.5504508
"975",11.7594964,46.5503345
"976",11.7600585,46.5506369
"977",11.7605956,46.5508952
"978",11.7611022,46.5510904
"979",11.7614908,46.5513907
"980",11.7620585,46.551643
"981",11.7620952,46.551727
"982",11.7619231,46.5517721
"983",11.7614515,46.551703
"984",11.7613336,46.5518952
"985",11.7613226,46.5520057
"986",11.7603205,46.551676
"987",11.7588383,46.5511277
"988",11.7589843,46.5508051
"989",11.8073248,46.4788056
"990",11.8072445,46.4786964
"991",11.8069542,46.478791
"992",11.8060032,46.4791993
"993",11.8055093,46.4794181
"994",11.8049688,46.4796182
"995",11.8042246,46.4799903
"996",11.8033415,46.4804432
"997",11.8027332,46.4806728
"998",11.8018779,46.4811427
"999",11.8012604,46.4815105
"1000",11.8008977,46.4818342
"1001",11.8011585,46.4818635
"1002",11.802162,46.4813404
"1003",11.8030729,46.4808812
"1004",11.8042432,46.480322
"1005",11.8051695,46.4798882
"1006",11.8073651,46.4789095
"1007",11.8073248,46.4788056
"1008",11.8559006,46.5499169
"1009",11.8557145,46.5499769
"1010",11.8559006,46.5499169
"1011",11.8557145,46.5499769
"1012",11.8537027,46.5500602
"1013",11.8541515,46.5500217
"1014",11.8545282,46.5498558
"1015",11.8552833,46.5495759
"1016",11.8538981,46.549838
"1017",11.8535143,46.5499321
"1018",11.8537664,46.549719
"1019",11.8539923,46.5496043
"1020",11.8546424,46.5495473
"1021",11.8552833,46.5495759
"1022",11.8552577,46.549572
"1023",11.8556572,46.5496773
"1024",11.8558971,46.5497562
"1025",11.8560197,46.549841
"1026",11.8559006,46.5499169
"1027",11.8557145,46.5499769
"1028",11.8560397,46.4860463
"1029",11.855125,46.486119
"1030",11.8546451,46.4859809
"1031",11.8540961,46.4856928
"1032",11.853432,46.485433
"1033",11.8638937,46.5127171
"1034",11.864532,46.5130951
"1035",11.8650717,46.5133282
"1036",11.8653474,46.5134729
"1037",11.8655553,46.5136819
"1038",11.8657842,46.5139874
"1039",11.8660132,46.5144986
"1040",11.8662982,46.5149392
"1041",11.8669477,46.5155774
"1042",11.8680223,46.516505
"1043",11.8693306,46.5176481
"1044",11.870244,46.5182814
"1045",11.870779,46.518603
"1046",11.8716808,46.5191319
"1047",11.8722158,46.5195643
"1048",11.8725409,46.519774
"1049",11.8012604,46.4815105
"1050",11.8015235,46.4808376
"1051",11.8017879,46.4803328
"1052",11.8023335,46.4797634
"1053",11.8031483,46.4792802
"1054",11.8038453,46.4788614
"1055",11.8049196,46.4781994
"1056",11.8045972,46.4781557
"1057",11.8049196,46.4776367
"1058",11.8049244,46.4773354
"1059",11.8047249,46.4772577
"1060",11.8046848,46.4773026
"1061",11.804648,46.4774381
"1062",11.8039823,46.4777608
"1063",11.8032444,46.4782772
"1064",11.8024056,46.4788978
"1065",11.8014298,46.4795996
"1066",11.8009755,46.4801077
"1067",11.8006905,46.4805259
"1068",11.80049,46.4808309
"1069",11.8005206,46.4810467
"1070",11.8005886,46.4814665
"1071",11.8006243,46.4817784
"1072",11.8008977,46.4818342
"1073",11.8012604,46.4815105
"1074",11.7658956,46.5325913
"1075",11.7658995,46.5323383
"1076",11.8538981,46.549838
"1077",11.8535143,46.5499321
"1078",11.8533886,46.5500438
"1079",11.7588569,46.5263067
"1080",11.7591362,46.5262106
"1081",11.7591226,46.5261516
"1082",11.8268049,46.5488683
"1083",11.8269623,46.5487315
"1084",11.8270892,46.5486028
"1085",11.8271221,46.5486214
"1086",11.8272538,46.5487057
"1087",11.827544,46.5487613
"1088",11.8289145,46.5485288
"1089",11.8304018,46.5482715
"1090",11.8304074,46.5483784
"1091",11.8304048,46.5485493
"1092",11.8280497,46.548963
"1093",11.8276577,46.5490103
"1094",11.8272657,46.548998
"1095",11.8268049,46.5488683
"1096",11.8304048,46.5485493
"1097",11.8318381,46.5484536
"1098",11.8340226,46.5483302
"1099",11.8349323,46.5482828
"1100",11.8358659,46.5482849
"1101",11.8364913,46.548217
"1102",11.8367517,46.5481758
"1103",11.8373412,46.5479659
"1104",11.8378379,46.5478033
"1105",11.8387057,46.547545
"1106",11.8392892,46.5474524
"1107",11.8400074,46.5473824
"1108",11.8404772,46.5473989
"1109",11.8410158,46.5474565
"1110",11.8417161,46.5475882
"1111",11.8427664,46.5477899
"1112",11.8432151,46.5478949
"1113",11.8434623,46.5479448
"1114",11.8439155,46.548006
"1115",11.8451573,46.5479998
"1116",11.8459952,46.548006
"1117",11.8462705,46.5480369
"1118",11.8469558,46.5483497
"1119",11.8478266,46.5488169
"1120",11.8482425,46.5490494
"1121",11.8485567,46.5492758
"1122",11.8492509,46.5497008
"1123",11.8496789,46.549814
"1124",11.8502235,46.5499045
"1125",11.8510038,46.5499021
"1126",11.8518005,46.5499292
"1127",11.8530614,46.5500502
"1128",11.8534495,46.5501359
"1129",11.8537027,46.5500602
"1130",11.8537453,46.54993
"1131",11.8537664,46.549719
"1132",11.8536917,46.5497193
"1133",11.8534613,46.5498716
"1134",11.8531022,46.5499024
"1135",11.8523451,46.5498057
"1136",11.8517197,46.5497954
"1137",11.8510494,46.5497728
"1138",11.8503402,46.5496905
"1139",11.8497596,46.5495855
"1140",11.8490145,46.5493509
"1141",11.8484609,46.5489805
"1142",11.8476739,46.5484752
"1143",11.8471622,46.5480822
"1144",11.8467463,46.5477642
"1145",11.8465428,46.5477498
"1146",11.8447324,46.5478486
"1147",11.8440412,46.5478589
"1148",11.8438616,46.5478589
"1149",11.8430537,46.5476798
"1150",11.8423028,46.5474976
"1151",11.841336,46.5473176
"1152",11.8407016,46.5472394
"1153",11.8400283,46.5472065
"1154",11.8390678,46.5472662
"1155",11.8370509,46.5478331
"1156",11.8364853,46.5480369
"1157",11.8359766,46.5481542
"1158",11.8337802,46.5481748
"1159",11.8304018,46.5482715
"1160",11.8304074,46.5483784
"1161",11.8304048,46.5485493
"1162",11.7463262,46.5250552
"1163",11.7466587,46.5250372
"1164",11.7480002,46.5252876
"1165",11.7488932,46.5253407
"1166",11.749657,46.5254106
"1167",11.7505986,46.5254921
"1168",11.7518174,46.5255795
"1169",11.7529092,46.5256741
"1170",11.7539713,46.5257632
"1171",11.754456,46.5258415
"1172",11.7555796,46.5260504
"1173",11.7567318,46.5261088
"1174",11.749693,46.499639
"1175",11.7499625,46.4999758
"1176",11.7515664,46.5019808
"1177",11.7517107,46.5021611
"1178",11.7520618,46.5026
"1179",11.752348,46.5029871
"1180",11.8730718,46.4950162
"1181",11.8733052,46.4949904
"1182",11.8734849,46.494946
"1183",11.8735654,46.4949368
"1184",11.8736735,46.4949718
