"","V1","V2"
"1830",11.8677257,46.5230993
"1831",11.8668646,46.5235465
"1832",11.8661415,46.5237729
"1833",11.8655238,46.5239421
"1834",11.8648437,46.5241419
"1835",11.8646734,46.5243102
"1836",11.864747,46.5245828
"1837",11.8647671,46.5246742
"1838",11.8646385,46.5248382
"1839",11.8645148,46.5248964
"1840",11.864121,46.5249079
"1841",11.863886,46.5248385
"1842",11.8634681,46.5245686
"1843",11.863193,46.5242441
"1844",11.8630096,46.5239737
"1845",11.8627738,46.5237603
"1846",11.8626428,46.5237003
"1847",11.8624725,46.5237033
"1848",11.8622192,46.5238114
"1849",11.8620664,46.5240067
"1850",11.8620184,46.5242321
"1851",11.8621057,46.5244754
"1852",11.8622891,46.5247609
"1853",11.8627432,46.5253197
"1854",11.8629059,46.5255496
"1855",11.8629916,46.525776
"1856",11.7998538,46.5537965
"1857",11.7999827,46.5539431
"1858",11.7586216,46.536918
"1859",11.7582687,46.5367252
"1860",11.7578556,46.5364374
"1861",11.757327,46.5363728
"1862",11.7566594,46.5363562
"1863",11.7561122,46.5362381
"1864",11.7558386,46.536061
"1865",11.7559513,46.5356772
"1866",11.7557743,46.5354521
"1867",11.755583,46.5353474
"1868",11.7556068,46.5354936
"1869",11.755583,46.5353474
"1870",11.7555505,46.5352703
"1871",11.7553927,46.5350596
"1872",11.7548011,46.5344869
"1873",11.7546834,46.5343306
"1874",11.7546111,46.5341245
"1875",11.7546171,46.5340222
"1876",11.7546405,46.5339187
"1877",11.8672662,46.48382
"1878",11.8672176,46.4837343
"1879",11.8666514,46.4837902
"1880",11.8665625,46.4837709
"1881",11.865945,46.4835788
"1882",11.8656198,46.4835004
"1883",11.8647981,46.4833434
"1884",11.8043163,46.4824064
"1885",11.803629,46.4824618
"1886",11.8029187,46.4825292
"1887",11.8005206,46.4810467
"1888",11.8003074,46.4813837
"1889",11.7996056,46.4816717
"1890",11.7985625,46.482097
"1891",11.7975987,46.4826829
"1892",11.7971012,46.4829543
"1893",11.796296,46.4833515
"1894",11.7960508,46.4834771
"1895",11.795321,46.4839106
"1896",11.795783,46.4838063
"1897",11.7959752,46.4837629
"1898",11.7962263,46.4835716
"1899",11.7969978,46.4832472
"1900",11.7984303,46.4824214
"1901",11.7995142,46.4820391
"1902",11.8006243,46.4817784
"1903",11.8005886,46.4814665
"1904",11.8005206,46.4810467
"1905",11.7505035,46.5188972
"1906",11.7511572,46.5191817
"1907",11.7514833,46.5193095
"1908",11.7518429,46.5193543
"1909",11.7523945,46.5193344
"1910",11.7529342,46.5192103
"1911",11.7532392,46.5191435
"1912",11.7533975,46.5191383
"1913",11.7536169,46.5191427
"1914",11.7538889,46.5191732
"1915",11.7547664,46.5195631
"1916",11.7553255,46.5197481
"1917",11.7559749,46.5198984
"1918",11.7566735,46.5201884
"1919",11.7586696,46.5214413
"1920",11.7608144,46.5227347
"1921",11.761059,46.52299
"1922",11.7612177,46.5232043
"1923",11.7613462,46.523583
"1924",11.7613648,46.5239387
"1925",11.7613792,46.5241544
"1926",11.7614526,46.5244634
"1927",11.7615856,46.5247144
"1928",11.761833,46.5250183
"1929",11.7620465,46.5252641
"1930",11.762259,46.5254732
"1931",11.7623878,46.525611
"1932",11.7625448,46.5257151
"1933",11.7626562,46.5257821
"1934",11.762745,46.5258354
"1935",11.7658956,46.5325913
"1936",11.7657692,46.5328164
"1937",11.7623878,46.525611
"1938",11.7637023,46.5247111
"1939",11.7517898,46.5384844
"1940",11.7522437,46.538598
"1941",11.7526637,46.537988
"1942",11.7528309,46.5376751
"1943",11.753053,46.5372406
"1944",11.7533683,46.5366701
"1945",11.7535228,46.5364583
"1946",11.7536455,46.5363578
"1947",11.7541195,46.5363258
"1948",11.7547119,46.5363273
"1949",11.7550843,46.5362472
"1950",11.7556387,46.5359081
"1951",11.7557382,46.5355922
"1952",11.7556958,46.5352967
"1953",11.7554631,46.535002
"1954",11.7549614,46.534586
"1955",11.7548608,46.5344364
"1956",11.7547117,46.5342083
"1957",11.7546976,46.5340313
"1958",11.754762,46.5339122
"1959",11.7546405,46.5339187
"1960",11.7544609,46.5340784
"1961",11.7545025,46.5341235
"1962",11.7546125,46.5343928
"1963",11.754731,46.5345573
"1964",11.7551563,46.5349358
"1965",11.7553954,46.5352123
"1966",11.7555012,46.5354699
"1967",11.755409,46.5356743
"1968",11.7551249,46.5359083
"1969",11.7549653,46.5360952
"1970",11.7544337,46.5360938
"1971",11.7535058,46.5361461
"1972",11.7531761,46.5362576
"1973",11.7527529,46.5368176
"1974",11.752244,46.5374901
"1975",11.7517233,46.538186
"1976",11.7517221,46.5384232
"1977",11.7517898,46.5384844
"1978",11.7654231,46.5496529
"1979",11.7648531,46.5496853
"1980",11.8209522,46.5473644
"1981",11.8213417,46.5472601
"1982",11.7589666,46.538339
"1983",11.7589679,46.5382002
"1984",11.7586926,46.5382166
"1985",11.7587828,46.5385793
"1986",11.762745,46.5258354
"1987",11.7626952,46.5260344
"1988",11.7626191,46.5260374
"1989",11.7621631,46.5259439
"1990",11.7618742,46.525819
"1991",11.7616161,46.5257811
"1992",11.7614468,46.5257549
"1993",11.7609728,46.5258568
"1994",11.7602153,46.5262062
"1995",11.7595128,46.5265818
"1996",11.7594409,46.5266867
"1997",11.7592236,46.5265678
"1998",11.7590998,46.5264725
"1999",11.7591384,46.5264109
"2000",11.7592811,46.5263667
"2001",11.7603677,46.5259238
"2002",11.7592884,46.5262152
"2003",11.7591226,46.5261516
"2004",11.7591907,46.5260728
"2005",11.7602725,46.5258168
"2006",11.7612547,46.5255542
"2007",11.7615025,46.5255653
"2008",11.7617346,46.5256035
"2009",11.7621472,46.5257695
"2010",11.7624984,46.5258423
"2011",11.7626169,46.5258583
"2012",11.7626064,46.5258117
"2013",11.7626562,46.5257821
"2014",11.7627268,46.5257765
"2015",11.762745,46.5258354
"2016",11.7545912,46.5337483
"2017",11.7549664,46.5334491
"2018",11.7555376,46.5331395
"2019",11.7561993,46.5328097
"2020",11.7565513,46.5325355
"2021",11.7571409,46.5321282
"2022",11.757291,46.5320491
"2023",11.7576532,46.5319536
"2024",11.7579757,46.531884
"2025",11.7585748,46.5318723
"2026",11.7591318,46.5318428
"2027",11.7595693,46.5317704
"2028",11.7614313,46.5314661
"2029",11.7619391,46.5316175
"2030",11.7633653,46.5319902
"2031",11.7644021,46.5321387
"2032",11.7648546,46.5322808
"2033",11.7643598,46.5323861
"2034",11.7629505,46.5322464
"2035",11.7621634,46.5320892
"2036",11.7615075,46.5319349
"2037",11.7611478,46.5319349
"2038",11.7604664,46.5321707
"2039",11.7593323,46.5322639
"2040",11.7584429,46.5323059
"2041",11.7576057,46.5322202
"2042",11.7574025,46.5322289
"2043",11.7571444,46.5323163
"2044",11.7563276,46.5329218
"2045",11.7557478,46.5332537
"2046",11.7551215,46.5335274
"2047",11.754762,46.5339122
"2048",11.7546405,46.5339187
"2049",11.7545912,46.5337483
"2050",11.7527508,46.502543
"2051",11.7536628,46.502058
"2052",11.7539823,46.5019633
"2053",11.7542468,46.5019211
"2054",11.7548329,46.5020114
"2055",11.7558337,46.5020303
"2056",11.7564876,46.5020361
"2057",11.7568917,46.5020099
"2058",11.7571922,46.501975
"2059",11.7575476,46.5019721
"2060",11.7577481,46.5019869
"2061",11.7578375,46.5019837
"2062",11.7578947,46.5018235
"2063",11.7577754,46.5017418
"2064",11.7575984,46.5016502
"2065",11.7571329,46.5016065
"2066",11.7569326,46.5015672
"2067",11.7563712,46.501589
"2068",11.7559199,46.5014072
"2069",11.7556312,46.5014072
"2070",11.7554332,46.5015182
"2071",11.7547102,46.5016152
"2072",11.7539675,46.5017762
"2073",11.7534406,46.5020398
"2074",11.7527173,46.5023575
"2075",11.7525933,46.5024261
"2076",11.752573,46.5024738
"2077",11.7523802,46.5025336
"2078",11.7524144,46.5026151
"2079",11.7527508,46.502543
"2080",11.8213417,46.5472601
"2081",11.8213827,46.5473464
"2082",11.8219482,46.5474205
"2083",11.82284,46.5475975
"2084",11.824414,46.5480204
"2085",11.8260598,46.5485884
"2086",11.8268049,46.5488683
"2087",11.8269623,46.5487315
"2088",11.8270892,46.5486028
"2089",11.8270652,46.5485802
"2090",11.8263321,46.5480122
"2091",11.825964,46.54772
"2092",11.8251471,46.5474329
"2093",11.8242524,46.5472075
"2094",11.8226095,46.5469935
"2095",11.8213467,46.5471581
"2096",11.8213417,46.5472601
"2097",11.8076227,46.5512776
"2098",11.8077696,46.5513441
"2099",11.8079102,46.5512962
"2100",11.808383,46.5512129
"2101",11.8085192,46.5511563
"2102",11.8092403,46.5505991
"2103",11.8094259,46.5503758
"2104",11.8095293,46.5503137
"2105",11.8095022,46.550293
"2106",11.8094459,46.5502472
"2107",11.809372,46.55031
"2108",11.8092613,46.5503913
"2109",11.8090413,46.5504901
"2110",11.8086164,46.5507545
"2111",11.8082109,46.5509582
"2112",11.807991,46.551128
"2113",11.8078264,46.5512011
"2114",11.8076828,46.5512134
"2115",11.8076227,46.5512776
"2116",11.8095022,46.550293
"2117",11.8095293,46.5503137
"2118",11.8097041,46.5502374
"2119",11.8101641,46.5502492
"2120",11.8107357,46.5500146
"2121",11.8113551,46.5496339
"2122",11.8119207,46.5493643
"2123",11.812588,46.5492141
"2124",11.8133061,46.5490803
"2125",11.8144881,46.5488766
"2126",11.8158527,46.5486491
"2127",11.8164751,46.5486245
"2128",11.8167735,46.5486
"2129",11.8170496,46.5485668
"2130",11.817696,46.548608
"2131",11.8182945,46.5485504
"2132",11.8190576,46.5482911
"2133",11.8206136,46.5476088
"2134",11.8209637,46.5474401
"2135",11.821236,46.5473392
"2136",11.8213827,46.5473464
"2137",11.8213417,46.5472601
"2138",11.8213467,46.5471581
"2139",11.8211492,46.5472322
"2140",11.8209308,46.5472898
"2141",11.8202844,46.5475821
"2142",11.8187643,46.5482231
"2143",11.8180701,46.5484207
"2144",11.8176721,46.5484804
"2145",11.8156133,46.5484619
"2146",11.8145061,46.5485257
"2147",11.8132463,46.5487304
"2148",11.8122349,46.5489321
"2149",11.8115047,46.5491606
"2150",11.8099906,46.5500198
"2151",11.8094459,46.5502472
"2152",11.8095022,46.550293
"2153",11.7849037,46.4907895
"2154",11.7848999,46.4907152
"2155",11.7849469,46.4904639
"2156",11.7843809,46.4906186
"2157",11.7837285,46.4907978
"2158",11.782756,46.4910059
"2159",11.7825412,46.4910569
"2160",11.7822413,46.491214
"2161",11.7820019,46.4913067
"2162",11.7813556,46.4915138
"2163",11.7809815,46.4917764
"2164",11.7809306,46.4918022
"2165",11.7810264,46.492003
"2166",11.7810802,46.4919824
"2167",11.7811311,46.4919824
"2168",11.7811341,46.4918516
"2169",11.7814154,46.4916147
"2170",11.7815561,46.4915405
"2171",11.7818403,46.4914664
"2172",11.7822443,46.4913057
"2173",11.7825196,46.4911986
"2174",11.783151,46.4910564
"2175",11.7836807,46.4909472
"2176",11.7842043,46.4908339
"2177",11.7846233,46.4907577
"2178",11.7849037,46.4907895
"2179",11.8570605,46.4806816
"2180",11.8566068,46.4816134
"2181",11.8564079,46.4820216
"2182",11.8560863,46.4826306
"2183",11.8560525,46.4831173
"2184",11.8561117,46.4837321
"2185",11.8563826,46.4842304
"2186",11.8566195,46.4847534
"2187",11.8570893,46.4855547
"2188",11.8573746,46.4867537
"2189",11.8670333,46.472822
"2190",11.8669127,46.4727428
"2191",11.8663891,46.4727304
"2192",11.8661946,46.4727757
"2193",11.8659791,46.4729221
"2194",11.8658504,46.4730807
"2195",11.8657397,46.4732343
"2196",11.8657636,46.473427
"2197",11.8658744,46.4737546
"2198",11.8662275,46.474241
"2199",11.8663741,46.4745882
"2200",11.8664579,46.4749798
"2201",11.8658774,46.4754043
"2202",11.8659789,46.4755186
"2203",11.8660689,46.4756186
"2204",11.8661916,46.4755733
"2205",11.866428,46.4756083
"2206",11.8665767,46.4756189
"2207",11.8668167,46.475691
"2208",11.8670923,46.4757134
"2209",11.868117,46.4758766
"2210",11.8677177,46.4752322
"2211",11.8674924,46.4740401
"2212",11.8674244,46.4738958
"2213",11.8670534,46.4736567
"2214",11.8667422,46.4735681
"2215",11.8665985,46.4735145
"2216",11.8664728,46.4733847
"2217",11.866431,46.4733002
"2218",11.866401,46.4730962
"2219",11.8664639,46.4729808
"2220",11.8665806,46.4729128
"2221",11.8668349,46.4728901
"2222",11.8670145,46.4728613
"2223",11.8670333,46.472822
"2224",11.8660689,46.4756186
"2225",11.8657397,46.4758113
"2226",11.8650006,46.4762956
"2227",11.8640969,46.4770189
"2228",11.8633579,46.4774712
"2229",11.8627234,46.4776866
"2230",11.8613828,46.4782254
"2231",11.8605389,46.4785036
"2232",11.8597519,46.4788725
"2233",11.8590008,46.479264
"2234",11.8581809,46.479979
"2235",11.8579445,46.4801789
"2236",11.8576034,46.4804344
"2237",11.8572502,46.4808032
"2238",11.8569749,46.4812968
"2239",11.8566068,46.4816134
"2240",11.8562358,46.4819561
"2241",11.8556703,46.482599
"2242",11.8553142,46.4831409
"2243",11.8551466,46.4835736
"2244",11.8552453,46.4841413
"2245",11.8553261,46.4845884
"2246",11.855374,46.4849139
"2247",11.8551825,46.4852168
"2248",11.8548204,46.4853662
"2249",11.854183,46.4854733
"2250",11.8528424,46.4856752
"2251",11.8519297,46.4856423
"2252",11.8513402,46.4854785
"2253",11.8511547,46.4855217
"2254",11.8508645,46.4857237
"2255",11.850667,46.4858226
"2256",11.8500356,46.4858143
"2257",11.8492575,46.4858504
"2258",11.8484526,46.486042
"2259",11.8481803,46.4860605
"2260",11.8479259,46.4860317
"2261",11.847109,46.4858875
"2262",11.846717,46.4859575
"2263",11.8463669,46.4861337
"2264",11.8457534,46.4866354
"2265",11.8451609,46.4868146
"2266",11.845137,46.4870371
"2267",11.8454336,46.4872605
"2268",11.8458595,46.4875098
"2269",11.8456137,46.4875105
"2270",11.8454542,46.4875584
"2271",11.8451579,46.4873791
"2272",11.8449185,46.4869856
"2273",11.8448946,46.4868105
"2274",11.8452327,46.4865756
"2275",11.8455679,46.486351
"2276",11.8462741,46.4859142
"2277",11.8468875,46.4857556
"2278",11.8473125,46.4858153
"2279",11.8480695,46.4859307
"2280",11.8482401,46.4859493
"2281",11.8491887,46.4857638
"2282",11.8497393,46.4857072
"2283",11.8504066,46.4857113
"2284",11.850608,46.4856625
"2285",11.8509812,46.4854311
"2286",11.8511876,46.4853528
"2287",11.8517173,46.4854393
"2288",11.8521153,46.4854764
"2289",11.8527197,46.4854064
"2290",11.8535367,46.4852827
"2291",11.854183,46.4852807
"2292",11.854602,46.4852333
"2293",11.8547306,46.4852168
"2294",11.8548503,46.4851158
"2295",11.8550718,46.4846049
"2296",11.8550897,46.4843865
"2297",11.8548892,46.4837601
"2298",11.8548803,46.4835128
"2299",11.8553142,46.482702
"2300",11.8556703,46.4821189
"2301",11.8564992,46.4811958
"2302",11.8570288,46.4805694
"2303",11.8572473,46.4802356
"2304",11.8586806,46.4791877
"2305",11.8598626,46.4785242
"2306",11.86246,46.4775887
"2307",11.864842,46.4760112
"2308",11.8658774,46.4754043
"2309",11.8659789,46.4755186
"2310",11.8660689,46.4756186
"2311",11.7587275,46.5007202
"2312",11.7592282,46.5004924
"2313",11.760157,46.4997537
"2314",11.7608505,46.4991446
"2315",11.7616192,46.4986132
"2316",11.7614966,46.4985595
"2317",11.7609122,46.4988128
"2318",11.7599499,46.4994945
"2319",11.7591717,46.5000669
"2320",11.7584119,46.5005456
"2321",11.758657,46.5007101
"2322",11.7587275,46.5007202
"2323",11.7616192,46.4986132
"2324",11.7624414,46.498178
"2325",11.7631913,46.4977784
"2326",11.7641986,46.4973637
"2327",11.7666461,46.496464
"2328",11.7675121,46.4961918
"2329",11.7688175,46.4956464
"2330",11.76958,46.4952781
"2331",11.7693784,46.4952362
"2332",11.7692034,46.4951031
"2333",11.7679106,46.4956583
"2334",11.7657392,46.496504
"2335",11.764164,46.4971109
"2336",11.7632258,46.4975257
"2337",11.7620774,46.4980873
"2338",11.7612615,46.4985441
"2339",11.7614966,46.4985595
"2340",11.7616192,46.4986132
"2341",11.7522243,46.5022931
"2342",11.7520768,46.5020676
"2343",11.7519662,46.5018986
"2344",11.7528039,46.5017651
"2345",11.7530174,46.5016966
"2346",11.7532057,46.5013208
"2347",11.7536155,46.5011421
"2348",11.7551982,46.5007517
"2349",11.7561117,46.5004567
"2350",11.7567389,46.5002182
"2351",11.7576802,46.5003715
"2352",11.7580597,46.5005889
"2353",11.7581796,46.5006231
"2354",11.7584119,46.5005456
"2355",11.758657,46.5007101
"2356",11.7587275,46.5007202
"2357",11.7585237,46.5009088
"2358",11.7584855,46.5008908
"2359",11.7582607,46.50081
"2360",11.7578277,46.5007495
"2361",11.7570432,46.5005692
"2362",11.7564094,46.5006512
"2363",11.7561584,46.500716
"2364",11.7557912,46.5010206
"2365",11.7554178,46.5011675
"2366",11.7556312,46.5014072
"2367",11.7554332,46.5015182
"2368",11.7547102,46.5016152
"2369",11.7539675,46.5017762
"2370",11.7536167,46.5017765
"2371",11.7529295,46.5019904
"2372",11.7522243,46.5022931
"2373",11.7460838,46.5053618
"2374",11.7465627,46.5055778
"2375",11.7473754,46.5059104
"2376",11.748025,46.5061631
"2377",11.748687,46.5063683
"2378",11.7491389,46.506541
"2379",11.7493428,46.5066296
"2380",11.7503626,46.5071954
"2381",11.7509934,46.5074611
"2382",11.7517966,46.5078066
"2383",11.7522014,46.5080841
"2384",11.7528761,46.5084534
"2385",11.7531898,46.5086089
"2386",11.7535978,46.5087601
"2387",11.7539367,46.508881
"2388",11.7542442,46.5089652
"2389",11.7546615,46.5090603
"2390",11.7549188,46.5091035
"2391",11.7555558,46.5092114
"2392",11.756039,46.5092909
"2393",11.7559543,46.5091078
"2394",11.7556625,46.5090862
"2395",11.7552294,46.5089912
"2396",11.754627,46.5089004
"2397",11.7541343,46.5088011
"2398",11.7538802,46.5087147
"2399",11.7535319,46.5084923
"2400",11.753199,46.5082955
"2401",11.7529765,46.508164
"2402",11.7519724,46.5076284
"2403",11.7507957,46.5070334
"2404",11.7502905,46.5067764
"2405",11.7489308,46.5061892
"2406",11.7479465,46.5058132
"2407",11.7472328,46.5056258
"2408",11.7462187,46.505176
"2409",11.7461653,46.5052934
"2410",11.7460838,46.5053618
"2411",11.7561117,46.5004567
"2412",11.7566301,46.5001479
"2413",11.7568058,46.4999254
"2414",11.7576561,46.4995496
"2415",11.7579574,46.4996058
"2416",11.7587136,46.4995356
"2417",11.7592094,46.4994103
"2418",11.7607563,46.4988724
"2419",11.7609122,46.4988128
"2420",11.7614966,46.4985595
"2421",11.7612615,46.4985441
"2422",11.7603421,46.498799
"2423",11.7591874,46.4992008
"2424",11.7582147,46.4992828
"2425",11.7572984,46.4994427
"2426",11.7568842,46.4997105
"2427",11.7561217,46.5000431
"2428",11.7554,46.5004017
"2429",11.7549764,46.5004622
"2430",11.7531502,46.5002764
"2431",11.751098,46.4998671
"2432",11.7504579,46.4997192
"2433",11.74989,46.499326
"2434",11.7496515,46.4990712
"2435",11.7503136,46.4985182
"2436",11.7511451,46.4978097
"2437",11.7515342,46.4973777
"2438",11.7513302,46.4970861
"2439",11.7514847,46.4968916
"2440",11.7508533,46.4965796
"2441",11.7501755,46.4972211
"2442",11.7489706,46.4985733
"2443",11.7491717,46.4993764
"2444",11.7494224,46.499663
"2445",11.7499625,46.4999758
"2446",11.7511357,46.5006069
"2447",11.7532057,46.5013208
"2448",11.7536155,46.5011421
"2449",11.7551982,46.5007517
"2450",11.7561117,46.5004567
"2451",11.7511208,46.5316668
"2452",11.7508703,46.5315309
"2453",11.7499807,46.5311296
"2454",11.7493643,46.5307969
"2455",11.7482706,46.5288541
